"Gene","log2FC","pvalue","padj","baseMean"
"AC004951.1",0.298945000049362,0.118247596516974,0.202567723916616,6.15147779546335
"CALML3",-0.387755969690969,0.118280412191122,0.202603752290242,809.347028234171
"WWTR1",-0.206599048069597,0.118330305782662,0.202677601447132,4983.33071692595
"AC022211.3",-0.304546210866793,0.118453911574276,0.202877690069229,10.9948834786149
"ZCCHC4",0.157508088818904,0.118551081299033,0.203032480932205,415.607951396695
"GSTA8P",1.07518891560331,0.118577029310761,0.203056373305453,3.4790718836643
"GLDCP1",-0.945690544111733,0.118578618105847,0.203056373305453,8.17568380752824
"AC068279.2",0.466400746871513,0.11860784182248,0.203094781907406,2.81427978087641
"AL391832.2",0.424046965914321,0.118666656390742,0.20318385226441,5.57909969999317
"KRT8P3",0.476893765811302,0.118675219782804,0.203186876095285,46.4005523140024
"ILK",0.277656466245671,0.118685487508218,0.203192817445342,9.81513293369363
"AC004156.1",-0.404227795325,0.118712913933791,0.20322813259887,5.4354395100518
"NFATC2",0.351525973959262,0.118762060608477,0.203300625112164,969.332810602181
"AC063948.1",0.370392380639142,0.11886082129027,0.203458035275082,7.38468153414905
"CPHL1P",0.514330331302471,0.118874761898927,0.203470246374412,3.62437480254269
"ATG16L2",0.298434643337658,0.118896714932642,0.203484518651468,554.374027939715
"AC006483.1",-0.374983962486475,0.118893428114707,0.203484518651468,7.44281133121801
"RHOXF1P3",-0.629059720651768,0.118925036414021,0.203521336719981,6.0756023202738
"NBEAL2",0.253758313584811,0.118944664301863,0.203543273718301,5629.35478281111
"SH3YL1",0.270247975720305,0.118976516465667,0.203586125719372,1939.12059307888
"LARP4",-0.123345969355534,0.119043075984522,0.203688358748101,3624.76266728361
"STK25P1",-0.499829685866189,0.119055250360973,0.203697529837456,4.08750412477277
"RPL13P5",0.256335746198624,0.119110547863931,0.203780477149074,57.7448521325371
"CTDSPL",0.150180289346331,0.119118148545856,0.203781817451653,2541.43116623155
"XRRA1",-0.266283916607255,0.119135991105774,0.20380067792914,405.835213132912
"MAD2L2",-0.190320818422143,0.119167465553138,0.203842854381368,2039.91660789286
"SSBL4P",-0.502573856165714,0.119199757348092,0.203886424047217,2.82314086327839
"CHMP1B2P",-0.902082066513494,0.119241137365253,0.203945532878763,11.9169685463436
"TCEA1",-0.140422240441421,0.119282427136159,0.20400448060156,4321.15703620667
"OPRL1",-0.355441715920143,0.119328877599823,0.204072247223176,6.32752645427888
"ATP6V0CP3",0.568220616578682,0.119372780592398,0.20413564974073,2.92601904894459
"YTHDF2P1",0.12863954397485,0.119408621631922,0.204185259299892,80.6736246555056
"CHUK",-0.114139685592314,0.11946665473863,0.204272808800316,1585.73692753791
"PLRG1",0.135658519845998,0.119503578107093,0.204324255378209,3202.17034677068
"SLAMF7",0.409638805841819,0.119522892558055,0.204345590502481,1612.15442383197
"LINC00652",0.464970533515984,0.119562263563667,0.204399826863201,9.7321049798245
"AC019131.3",-0.622053368921521,0.119568291600761,0.204399826863201,3.4332216629369
"GPR17",-0.477741722768125,0.119588295242788,0.204422332097982,9.16231722226288
"RPS4XP2",0.42502810713873,0.11961221706269,0.204451532046999,6.56100827520244
"NECTIN1-AS1",-0.604264585013292,0.119691754878993,0.204575786885635,1.59177855025795
"GAPDHP65",0.333099462999561,0.11973006939999,0.204629573156346,71.77285844247
"RPS6KB1",0.130118498862718,0.119768776798442,0.204660622881096,2001.66426505128
"DOK7",0.508716111050758,0.119756059626904,0.204660622881096,127.44938285548
"AC015878.1",1.22387437244307,0.119764991102037,0.204660622881096,6.97745373154306
"AC008663.2",0.346520218704361,0.119797914795808,0.204698712077071,6.18199654310517
"OR2A20P",0.407070759275313,0.119817659681794,0.204720747825562,52.3387782870008
"RNF14",0.148831385904218,0.119840926882998,0.204748798947564,1780.37882996439
"ADAMTS16",-0.59572009777456,0.119849662864112,0.204752021622794,72.913694108861
"H4C14",0.403625981290659,0.120008794566022,0.205012166371444,15.5275950665311
"AC105398.1",-0.680518637359471,0.1200331321908,0.205042024541253,1.54258383570171
"SDR42E2",0.458298239440604,0.120042360688297,0.205046071182548,2.949535395563
"TMEM183A",0.131422237885688,0.120106148772004,0.205143306044955,2080.4373113193
"PRELID1P5",-0.355390433006039,0.12013477312751,0.205180472993231,18.2421473814157
"RN7SL487P",0.654351316423396,0.12015371536066,0.205201100357701,1.05925273058931
"DHX57",-0.116973583399842,0.120161896757028,0.205203348826615,1525.63995712819
"VPS33B",-0.182263972480024,0.120200525497843,0.205257589727594,100.711319761769
"MEP1B",0.492680138374403,0.120313294449344,0.205438420980224,2.29923135789093
"AL049873.1",-0.341438775685256,0.120329390957942,0.205454170018553,14.0892934499084
"MKRN5P",0.599271569999259,0.120415455007383,0.205589375204517,1.76052487983789
"LINC02386",-1.28228676645729,0.120472759854384,0.205675466192658,0.927774286651384
"LTF",0.992100612679722,0.12052953907815,0.205737678935611,10120.6730434858
"GUCY2C",-0.624973380130268,0.12053673127256,0.205737678935611,50.3215245509374
"HLA-DRB5",0.425760702986397,0.120533529142634,0.205737678935611,6625.2733765685
"AC138696.2",-0.305481883054647,0.120535209005672,0.205737678935611,14.9212072411525
"DAB2",-0.319381557762477,0.12062654389933,0.205832209740768,2430.15957429132
"CCDC167",-0.200614827705721,0.120626442288764,0.205832209740768,646.578974984116
"MARK2P8",0.570274045312083,0.120615029739714,0.205832209740768,2.22631380316112
"RPL3P3",0.493627658964332,0.120622097040768,0.205832209740768,2.85064011072611
"LINC01550",-0.438271354549714,0.120617174835737,0.205832209740768,104.099917598818
"MYH7",0.988867499041535,0.120678080424725,0.205898061715168,3843.08916246891
"AL158847.1",-1.00777248308594,0.120678912125309,0.205898061715168,1.03533783204319
"FAM78B",-0.318309620997528,0.120777249899614,0.20605408104556,67.6451040104588
"AL021308.1",-0.427146615438564,0.120794661540637,0.206072025041247,2.897808068902
"AC119403.1",0.366379593642144,0.120862558875378,0.206176089134441,11.87807413321
"GLRA1",0.781648543964614,0.120881151818565,0.206196039155475,1.08621801790436
"ZNF543",0.159549333837757,0.120895667785596,0.206209032892841,344.818854721752
"ECHS1",-0.143838379970289,0.120902654977364,0.206209184216784,6246.7692048506
"ZNF215",-0.448225205905591,0.12092171412734,0.206229924042589,89.147685933997
"LINC01168",-0.772764027458292,0.12092943381468,0.206231323344843,1.50381783697678
"LINC00111",0.530926543512126,0.120961671637875,0.206274532979597,2.33570792793241
"ADAM8",0.315545710304588,0.120985213514758,0.206302909434292,2508.68836213997
"ERC2",0.43869272204615,0.12105539862872,0.20641081374763,57.0285713511139
"STOX1",0.539425453876512,0.121088565993045,0.20645559061511,131.590889842668
"BCAS4",-0.300534556230381,0.121097631138368,0.206457204743106,574.844343293443
"AMER2",0.732942559761143,0.121103326239985,0.206457204743106,2.71438415774977
"AC011479.3",0.382248043054366,0.121116294167653,0.206467537226089,4.30499494747349
"GHRHR",0.685176813586581,0.121136359591349,0.206480502267333,1.59469218266729
"ZBP1",0.453458969413131,0.121137714715048,0.206480502267333,281.024931474796
"AC007533.1",0.711275352783634,0.12118388136204,0.206547415992364,1.13285552460459
"LINC00243",-0.361227951656884,0.121351454103586,0.206811755754271,9.80637267977706
"SNORD3B-2",0.611748307136965,0.121352809980259,0.206811755754271,1.78049952552185
"UBE2V1P2",-0.369306572212721,0.1214568818866,0.206967699132265,5.67672562559761
"AP003721.1",-0.402980720381342,0.1214581619891,0.206967699132265,9.7485574709221
"AL691520.1",-0.840661024670975,0.121528297577392,0.207075407352414,1.68686460748787
"IGHV3-33",0.715710851655684,0.121592842530969,0.207173577800713,944.709684992937
"AC011498.6",0.313993204575665,0.121652476487633,0.207263370029543,7.39703263437171
"AC092506.1",-0.618108630651779,0.121696421326646,0.20732309942857,2.88018066615184
"ZNF529-AS1",0.315630130976027,0.121701405917072,0.20732309942857,55.9395362381525
"EXOC4",0.127061601214107,0.121722725088287,0.207335785420199,4631.56279552625
"IGHV4-61",0.805052718647215,0.121716905966119,0.207335785420199,231.108118492619
"TBC1D23",-0.171999389148402,0.121748274804419,0.20736748891474,3097.82343792122
"TRPC4AP",-0.143031390039896,0.121833361767471,0.207500589707324,6624.96507741482
"CLEC4D",-0.477160182193695,0.121880608562396,0.207569231491976,17.5323414908726
"PRANCR",-0.279441737217131,0.121891113414637,0.207575295515886,45.9223267909055
"GLIPR1L2",0.350098228015337,0.121924880746501,0.207609144703755,18.2993032127917
"DDAH2",0.215480939262511,0.121918687963663,0.207609144703755,1605.35083698646
"AC026469.1",0.601950954488962,0.121954010636504,0.207646917631942,3.01709530864988
"CLASP2",0.138746994926806,0.122008099550663,0.207727180712446,1829.98275164609
"LRRC45",0.173414265107239,0.122050847676477,0.207788127277893,1052.82950133903
"KIF5C",0.372057653200452,0.122152459606984,0.207949275162136,76.4414225541294
"RAMAC",-0.152212583306892,0.122185350354318,0.207993422140733,234.215966402477
"CRNN",-0.976607322360257,0.122196936418288,0.208001299664909,7795.66735205133
"AL355312.1",-0.41944935062572,0.122229702041859,0.208045225682453,11.4463344741154
"ACAD8",0.165118134961543,0.122288315835571,0.208133139950856,739.492074219163
"NR2F2",0.254812744465628,0.12232742576341,0.208187850769748,1593.84249012556
"AC097634.3",0.659199288356171,0.12240704150597,0.208311487884796,1.41010989271088
"KCNG4",1.0462065162018,0.122433098129322,0.208343969559473,1.14990450322535
"BAIAP3",-0.370135794205221,0.122500761604459,0.208435461910997,218.854237542657
"PLEKHJ1",-0.147302587556847,0.122500809408952,0.208435461910997,1699.49455669552
"AL031283.2",0.700826578121874,0.122528790266216,0.208459339706188,6.46365156462999
"AC009549.1",0.448046991307625,0.122523986181082,0.208459339706188,10.9866815290366
"DTX3L",0.211670549853676,0.122587388835631,0.208546761884043,8791.71272443718
"PSMD8P1",0.484756202849143,0.122594128858102,0.208546761884043,2.04718144268602
"RPS2P46",-0.29943568349067,0.122684647373849,0.20868458105581,316.854937357603
"RTEL1",0.191060484132623,0.122689108372635,0.20868458105581,18.8067579503168
"CCNB1IP1",-0.216244650367668,0.122787858380899,0.208840663597259,1719.37259972675
"AP001189.3",-0.374320813851529,0.122798589413118,0.208847032017349,20.6655118888691
"LINC00598",-0.310302569257784,0.122829110863825,0.208887055922026,24.5079061181317
"CFHR3",-0.461225572243986,0.122848953385706,0.208908915383179,30.1368133972476
"NPC1",-0.200784813121903,0.122856722810491,0.208910242803981,5072.7245743928
"ZNF382",0.299022381926136,0.122876768489854,0.208923269145565,43.2581740063438
"AC005479.1",-0.357454063036301,0.122878361931225,0.208923269145565,7.84510268362219
"SLC16A6",0.376785891966747,0.122897336166139,0.208932297521282,251.408749818444
"SSH2",0.169926607447489,0.12289765112126,0.208932297521282,2339.97327470449
"WASHC2A",0.134619599565337,0.12300763265027,0.209101174268839,1648.12659373965
"AP006621.5",-0.365443487933743,0.123010977837466,0.209101174268839,63.8376906928787
"IGSF23",0.577791036721289,0.123031533863703,0.209124224397465,3.78074602585233
"SAC3D1",0.203469235641573,0.123039640913386,0.209126112821,823.951191080247
"PSMD4",-0.152590074476116,0.123048429102947,0.20912915867326,8744.98836840962
"HOXA9",0.632908879560099,0.1230972245716,0.209188302268008,79.3016926545024
"SYNE1",0.322753347879074,0.123093120555042,0.209188302268008,1588.80995587543
"EBI3",0.362154412844074,0.123110855652592,0.209199573484582,138.662998412954
"PCSK7",-0.191313638733186,0.123139282918886,0.209226872685299,1203.20253741813
"AL354707.1",0.496862590604242,0.123140919682606,0.209226872685299,44.3430255712384
"AL033384.1",-0.442718239611657,0.1232169686287,0.209344187009724,253.904814473545
"DLGAP1-AS2",-0.35974602391778,0.123249850369859,0.209388151591693,125.294233882082
"DPP10-AS1",1.17561094844617,0.123275404783712,0.209419663548234,3.29490171978965
"DCPS",-0.151518824004261,0.123287043072274,0.209427532620129,1300.16570720671
"WDR73",0.158244672690875,0.123398671461904,0.209605244194751,116.7649419511
"TRIM75P",1.13584863534566,0.123416140117929,0.209623004739197,0.989565822044446
"SIGLEC6",0.431970621283253,0.123478362078813,0.209713592595537,43.3860497421721
"PAIP2B",0.269634208602086,0.123490521104866,0.209713592595537,492.988289876187
"DDO",0.412892168453927,0.123486924019315,0.209713592595537,54.3797896866698
"RNF183",0.723556851277377,0.123517430590269,0.209747374606847,45.5958273699327
"AC025574.1",0.819616975866561,0.123540132733535,0.209774008615703,1.12942800946267
"TMEM213",-0.899596854044986,0.123550117214544,0.209779045940196,9.70260825424025
"FBXL21P",-1.54547753097739,0.123574542031061,0.209808599931414,3.17302893304016
"PNCK",0.633140183100811,0.123633608237706,0.209860573698506,422.778545437116
"SLFN11",0.295618678870622,0.12361778953699,0.209860573698506,1788.07248432564
"RBM4B",0.130417487073976,0.123625517225232,0.209860573698506,865.221770086824
"AC025162.2",0.484739979287828,0.123640257038819,0.209860573698506,1.95945644112941
"AC021037.1",0.300473140491825,0.123637446285538,0.209860573698506,8.12246716143871
"AL158824.1",0.49130993007533,0.123657669771504,0.209866295623108,1.82676182778157
"LINC01836",-0.431778866403584,0.12365187444952,0.209866295623108,32.4957271907316
"AL021393.1",0.55294026286738,0.123819280575079,0.210128643973559,1.27508849839513
"CFAP92",-0.403434807680762,0.123834272968998,0.210142156547787,124.208954608824
"PRDM11",-0.246901340116382,0.12384566565618,0.210146496134812,1247.54084826442
"AC091806.1",0.453741719950633,0.123850890619797,0.210146496134812,3.47797429492675
"AC135782.3",0.376509806908708,0.123876732221324,0.210178412961734,3.03766157751507
"C17orf77",-1.03693763008014,0.123906266948346,0.210216591839489,3.73525591088839
"TAC4",0.424349084364649,0.123930498704035,0.210245769992112,6.86795272556646
"IL19",0.542379677066339,0.123958479699495,0.210281304987078,57.9624398291936
"LYSMD1",0.175952959059644,0.124059617434793,0.210440930902329,460.81570713469
"MBD3",0.153891658358394,0.124070325046296,0.210447151806383,2682.3263748157
"KCNT2",0.437062645462862,0.124095213898812,0.210473815631425,28.2628125370464
"FITM2",-0.189924718171467,0.124100127141171,0.210473815631425,584.977878187929
"UROS",-0.14240717977578,0.124124167871547,0.210502645297645,1479.02553029674
"ELF4",-0.170597255773485,0.124173608432575,0.210538802862838,5307.95459455234
"ST3GAL2",-0.219792233495572,0.124173661664386,0.210538802862838,1363.52050649881
"AL138781.1",0.442870118698042,0.124159279225565,0.210538802862838,6.76066639585295
"AC006449.5",0.329020054549946,0.124164538975874,0.210538802862838,25.3937527874613
"AC090970.1",-0.528185630538473,0.124266730402366,0.210684652327579,2.40879071322065
"CCL5",0.429862590268039,0.124324724195507,0.210771021758853,4112.44658376811
"AMN1",-0.229069948428394,0.12440853080881,0.210897104123956,181.288549411017
"GPR132",0.303082767000021,0.124413205343297,0.210897104123956,354.336528564837
"AC005899.7",0.426181044394677,0.124421621972318,0.210899411624414,2.09115138440114
